Location,Weight,Ticker,ISIN,Unnamed: 0,TER%
Hongkong,0.0006155,EEDM,IE00BHZPJ122,117,0.18
Indien,0.1494259,EEDM,IE00BHZPJ122,117,0.18
Indonesien,0.009309,EEDM,IE00BHZPJ122,117,0.18
Kolumbien,0.002807,EEDM,IE00BHZPJ122,117,0.18
Korea,0.14126919999999998,EEDM,IE00BHZPJ122,117,0.18
Kuwait,0.0040086,EEDM,IE00BHZPJ122,117,0.18
Malaysia,0.0136251,EEDM,IE00BHZPJ122,117,0.18
Mexiko,0.020040600000000002,EEDM,IE00BHZPJ122,117,0.18
Peru,0.0034968,EEDM,IE00BHZPJ122,117,0.18
Philippinen,0.0027358,EEDM,IE00BHZPJ122,117,0.18
Polen,0.0110146,EEDM,IE00BHZPJ122,117,0.18
Qatar,0.0054867,EEDM,IE00BHZPJ122,117,0.18
Russland,3e-07,EEDM,IE00BHZPJ122,117,0.18
Saudi-Arabien,0.0263462,EEDM,IE00BHZPJ122,117,0.18
Südafrika,0.0385239,EEDM,IE00BHZPJ122,117,0.18
Taiwan,0.21288719999999997,EEDM,IE00BHZPJ122,117,0.18
Thailand,0.0088902,EEDM,IE00BHZPJ122,117,0.18
Tschechien,0.002004,EEDM,IE00BHZPJ122,117,0.18
Türkei,0.0041294,EEDM,IE00BHZPJ122,117,0.18
Ungarn,0.0014633,EEDM,IE00BHZPJ122,117,0.18
Ver. Arabische Emirate,0.0144125,EEDM,IE00BHZPJ122,117,0.18
Vereinigte Staaten,0.0012644000000000002,EEDM,IE00BHZPJ122,117,0.18
Vereinigtes Königreich,9.8e-06,EEDM,IE00BHZPJ122,117,0.18
Ägypten,0.0012236999999999999,EEDM,IE00BHZPJ122,117,0.18
--,0.0,ICGA,IE00BJ5JPG56,41,0.28
China,0.9968848,ICGA,IE00BJ5JPG56,41,0.28
Europäische Union,7e-07,ICGA,IE00BJ5JPG56,41,0.28
Hongkong,0.0021896,ICGA,IE00BJ5JPG56,41,0.28
Irland,0.0004846,ICGA,IE00BJ5JPG56,41,0.28
Vereinigte Staaten,0.0004397,ICGA,IE00BJ5JPG56,41,0.28
Vereinigtes Königreich,2.0000000000000002e-07,ICGA,IE00BJ5JPG56,41,0.28
--,0.0,AYEW,IE00BJ5JNY98,116,0.18
Australien,0.0026521,AYEW,IE00BJ5JNY98,116,0.18
Deutschland,0.028985499999999997,AYEW,IE00BJ5JNY98,116,0.18
Europäische Union,0.0006838,AYEW,IE00BJ5JNY98,116,0.18
Finnland,0.0045498,AYEW,IE00BJ5JNY98,116,0.18
Frankreich,0.006600399999999999,AYEW,IE00BJ5JNY98,116,0.18
Hongkong,3e-07,AYEW,IE00BJ5JNY98,116,0.18
Irland,0.0005836999999999999,AYEW,IE00BJ5JNY98,116,0.18
Israel,0.0085158,AYEW,IE00BJ5JNY98,116,0.18
Japan,0.0372934,AYEW,IE00BJ5JNY98,116,0.18
Kanada,0.011205399999999999,AYEW,IE00BJ5JNY98,116,0.18
Niederlande,0.0338659,AYEW,IE00BJ5JNY98,116,0.18
Schweden,0.000643,AYEW,IE00BJ5JNY98,116,0.18
Schweiz,0.0020969,AYEW,IE00BJ5JNY98,116,0.18
Singapur,2.7e-06,AYEW,IE00BJ5JNY98,116,0.18
Vereinigte Staaten,0.8590439,AYEW,IE00BJ5JNY98,116,0.18
Vereinigtes Königreich,0.0032770000000000004,AYEW,IE00BJ5JNY98,116,0.18
--,0.0,IWLE,IE00BKBF6H24,91,0.3
Australien,0.0154407,IWLE,IE00BKBF6H24,91,0.3
Belgien,0.0027875,IWLE,IE00BKBF6H24,91,0.3
Deutschland,0.0240046,IWLE,IE00BKBF6H24,91,0.3
Dänemark,0.0049905,IWLE,IE00BKBF6H24,91,0.3
Europäische Union,0.0002026,IWLE,IE00BKBF6H24,91,0.3
Finnland,0.002878,IWLE,IE00BKBF6H24,91,0.3
Frankreich,0.0261378,IWLE,IE00BKBF6H24,91,0.3
Hongkong,0.0051151,IWLE,IE00BKBF6H24,91,0.3
Irland,0.0023084,IWLE,IE00BKBF6H24,91,0.3
Israel,0.0027685,IWLE,IE00BKBF6H24,91,0.3
Italien,0.0080325,IWLE,IE00BKBF6H24,91,0.3
Japan,0.0549879,IWLE,IE00BKBF6H24,91,0.3
Kanada,0.0337319,IWLE,IE00BKBF6H24,91,0.3
Neuseeland,0.00041850000000000004,IWLE,IE00BKBF6H24,91,0.3
Niederlande,0.0130389,IWLE,IE00BKBF6H24,91,0.3
Norwegen,0.0014302,IWLE,IE00BKBF6H24,91,0.3
Portugal,0.0005024000000000001,IWLE,IE00BKBF6H24,91,0.3
Schweden,0.009221700000000001,IWLE,IE00BKBF6H24,91,0.3
Schweiz,0.0232357,IWLE,IE00BKBF6H24,91,0.3
Singapur,0.0042051,IWLE,IE00BKBF6H24,91,0.3
Spanien,0.0096934,IWLE,IE00BKBF6H24,91,0.3
Vereinigte Staaten,0.7173489,IWLE,IE00BKBF6H24,91,0.3
Vereinigtes Königreich,0.0368546,IWLE,IE00BKBF6H24,91,0.3
Österreich,0.0006638,IWLE,IE00BKBF6H24,91,0.3
--,0.0,84X0,IE00BMG6Z448,43,0.18
Brasilien,0.0,84X0,IE00BMG6Z448,43,0.18
Chile,0.0080223,84X0,IE00BMG6Z448,43,0.18
Deutschland,0.0586123,84X0,IE00BMG6Z448,43,0.18
Europäische Union,-3.2200000000000003e-05,84X0,IE00BMG6Z448,43,0.18
Griechenland,0.0076866,84X0,IE00BMG6Z448,43,0.18
Indien,0.2036092,84X0,IE00BMG6Z448,43,0.18
Indonesien,0.0155448,84X0,IE00BMG6Z448,43,0.18
Kolumbien,0.0021205,84X0,IE00BMG6Z448,43,0.18
Korea,0.19274829999999998,84X0,IE00BMG6Z448,43,0.18
Kuwait,0.0089792,84X0,IE00BMG6Z448,43,0.18
Malaysia,0.0159146,84X0,IE00BMG6Z448,43,0.18
Mexiko,0.0260928,84X0,IE00BMG6Z448,43,0.18
Peru,0.0050351,84X0,IE00BMG6Z448,43,0.18
Philippinen,0.0051738,84X0,IE00BMG6Z448,43,0.18
Polen,0.0150093,84X0,IE00BMG6Z448,43,0.18
Qatar,0.0089079,84X0,IE00BMG6Z448,43,0.18
Russland,0.0,84X0,IE00BMG6Z448,43,0.18
Saudi-Arabien,0.0379093,84X0,IE00BMG6Z448,43,0.18
Südafrika,0.0514669,84X0,IE00BMG6Z448,43,0.18
Taiwan,0.28677400000000003,84X0,IE00BMG6Z448,43,0.18
Thailand,0.0133645,84X0,IE00BMG6Z448,43,0.18
Tschechien,0.0019485999999999998,84X0,IE00BMG6Z448,43,0.18
Türkei,0.005967,84X0,IE00BMG6Z448,43,0.18
Ungarn,0.0042756999999999995,84X0,IE00BMG6Z448,43,0.18
Ver. Arabische Emirate,0.019552,84X0,IE00BMG6Z448,43,0.18
Vereinigte Staaten,0.004359,84X0,IE00BMG6Z448,43,0.18
Vereinigtes Königreich,4.7e-06,84X0,IE00BMG6Z448,43,0.18
Ägypten,0.0009538999999999999,84X0,IE00BMG6Z448,43,0.18
Belgien,0.0479168,ESIH,IE00BMW42181,94,0.18
Deutschland,0.0686899,ESIH,IE00BMW42181,94,0.18
Dänemark,0.1123907,ESIH,IE00BMW42181,94,0.18
Europäische Union,0.0010095999999999998,ESIH,IE00BMW42181,94,0.18
Finnland,0.004308,ESIH,IE00BMW42181,94,0.18
Frankreich,0.117847,ESIH,IE00BMW42181,94,0.18
Italien,0.00332,ESIH,IE00BMW42181,94,0.18
Niederlande,0.0114668,ESIH,IE00BMW42181,94,0.18
Schweden,0.0037327000000000003,ESIH,IE00BMW42181,94,0.18
Schweiz,0.390026,ESIH,IE00BMW42181,94,0.18
Spanien,0.002057,ESIH,IE00BMW42181,94,0.18
Vereinigte Staaten,4.38e-05,ESIH,IE00BMW42181,94,0.18
Vereinigtes Königreich,0.23719179999999998,ESIH,IE00BMW42181,94,0.18
Belgien,0.0158057,ESIF,IE00BMW42306,74,0.18
Deutschland,0.1280413,ESIF,IE00BMW42306,74,0.18
Dänemark,0.012332599999999999,ESIF,IE00BMW42306,74,0.18
Europäische Union,6.110000000000002e-05,ESIF,IE00BMW42306,74,0.18
Finnland,0.025963100000000003,ESIF,IE00BMW42306,74,0.18
Frankreich,0.0823627,ESIF,IE00BMW42306,74,0.18
Irland,0.0122919,ESIF,IE00BMW42306,74,0.18
Italien,0.1050047,ESIF,IE00BMW42306,74,0.18
Niederlande,0.059999199999999996,ESIF,IE00BMW42306,74,0.18
Norwegen,0.0090732,ESIF,IE00BMW42306,74,0.18
Portugal,0.0022913,ESIF,IE00BMW42306,74,0.18
Schweden,0.0595121,ESIF,IE00BMW42306,74,0.18
Schweiz,0.12182059999999999,ESIF,IE00BMW42306,74,0.18
Spanien,0.1171296,ESIF,IE00BMW42306,74,0.18
Vereinigte Staaten,1.4e-06,ESIF,IE00BMW42306,74,0.18
Vereinigtes Königreich,0.23538710000000002,ESIF,IE00BMW42306,74,0.18
Österreich,0.012922500000000002,ESIF,IE00BMW42306,74,0.18
Belgien,0.0394593,EMPA,IE00BL6K8D99,103,0.15
Deutschland,0.2207552,EMPA,IE00BL6K8D99,103,0.15
Europäische Union,0.0012735,EMPA,IE00BL6K8D99,103,0.15
Finnland,0.0463593,EMPA,IE00BL6K8D99,103,0.15
Frankreich,0.3075665,EMPA,IE00BL6K8D99,103,0.15
Irland,0.0130389,EMPA,IE00BL6K8D99,103,0.15
Italien,0.0994795,EMPA,IE00BL6K8D99,103,0.15
Niederlande,0.1393172,EMPA,IE00BL6K8D99,103,0.15
Portugal,0.0160654,EMPA,IE00BL6K8D99,103,0.15
Spanien,0.104098,EMPA,IE00BL6K8D99,103,0.15
Vereinigte Staaten,0.0001729,EMPA,IE00BL6K8D99,103,0.15
Vereinigtes Königreich,3e-07,EMPA,IE00BL6K8D99,103,0.15
Österreich,0.012413500000000001,EMPA,IE00BL6K8D99,103,0.15
--,0.0,CBUC,IE000U7L59A3,84,0.1
Europäische Union,1.01e-05,CBUC,IE000U7L59A3,84,0.1
Irland,0.001734,CBUC,IE000U7L59A3,84,0.1
Kanada,0.0,CBUC,IE000U7L59A3,84,0.1
Vereinigte Staaten,0.9982449999999999,CBUC,IE000U7L59A3,84,0.1
Vereinigtes Königreich,1.02e-05,CBUC,IE000U7L59A3,84,0.1
China,0.996481,CBUK,IE000NFR7C63,65,0.45
Europäische Union,0.0,CBUK,IE000NFR7C63,65,0.45
Hongkong,-0.0017549999999999998,CBUK,IE000NFR7C63,65,0.45
Irland,0.0026085,CBUK,IE000NFR7C63,65,0.45
Vereinigte Staaten,0.0024064,CBUK,IE000NFR7C63,65,0.45
Vereinigtes Königreich,0.0002592,CBUK,IE000NFR7C63,65,0.45
Kanada,0.0,MUSD,IE0002W8NB38,53,0.05
Schweiz,0.0,MUSD,IE0002W8NB38,53,0.05
Vereinigte Staaten,1.0,MUSD,IE0002W8NB38,53,0.05
--,0.0,CEBZ,IE000MAO75G5,98,0.12
Belgien,0.0164393,CEBZ,IE000MAO75G5,98,0.12
Deutschland,0.1454045,CEBZ,IE000MAO75G5,98,0.12
Dänemark,0.0302178,CEBZ,IE000MAO75G5,98,0.12
Europäische Union,0.0028454,CEBZ,IE000MAO75G5,98,0.12
Finnland,0.0173533,CEBZ,IE000MAO75G5,98,0.12
Frankreich,0.1582717,CEBZ,IE000MAO75G5,98,0.12
Irland,0.0083126,CEBZ,IE000MAO75G5,98,0.12
Italien,0.0486975,CEBZ,IE000MAO75G5,98,0.12
Mexiko,4.7e-06,CEBZ,IE000MAO75G5,98,0.12
Niederlande,0.0782999,CEBZ,IE000MAO75G5,98,0.12
Norwegen,0.0082512,CEBZ,IE000MAO75G5,98,0.12
Portugal,0.003042,CEBZ,IE000MAO75G5,98,0.12
Schweden,0.056026400000000004,CEBZ,IE000MAO75G5,98,0.12
Schweiz,0.1418372,CEBZ,IE000MAO75G5,98,0.12
Spanien,0.0583959,CEBZ,IE000MAO75G5,98,0.12
Vereinigte Staaten,5.68e-05,CEBZ,IE000MAO75G5,98,0.12
Vereinigtes Königreich,0.2226224,CEBZ,IE000MAO75G5,98,0.12
Österreich,0.0039212000000000006,CEBZ,IE000MAO75G5,98,0.12
--,0.0,WOEE,IE000D8XC064,107,0.3
Australien,0.0144034,WOEE,IE000D8XC064,107,0.3
Belgien,0.000654,WOEE,IE000D8XC064,107,0.3
Deutschland,0.0265128,WOEE,IE000D8XC064,107,0.3
Dänemark,0.0032861,WOEE,IE000D8XC064,107,0.3
Europäische Union,-0.012988,WOEE,IE000D8XC064,107,0.3
Finnland,0.0032889,WOEE,IE000D8XC064,107,0.3
Frankreich,0.024075,WOEE,IE000D8XC064,107,0.3
Hongkong,0.0063494,WOEE,IE000D8XC064,107,0.3
Israel,0.0015511999999999998,WOEE,IE000D8XC064,107,0.3
Italien,0.0094905,WOEE,IE000D8XC064,107,0.3
Japan,0.0471215,WOEE,IE000D8XC064,107,0.3
Kanada,0.0270001,WOEE,IE000D8XC064,107,0.3
Neuseeland,6e-07,WOEE,IE000D8XC064,107,0.3
Niederlande,0.0132559,WOEE,IE000D8XC064,107,0.3
Norwegen,0.002019,WOEE,IE000D8XC064,107,0.3
Portugal,0.0011984,WOEE,IE000D8XC064,107,0.3
Schweden,0.0068824,WOEE,IE000D8XC064,107,0.3
Schweiz,0.0177198,WOEE,IE000D8XC064,107,0.3
Singapur,0.0023696,WOEE,IE000D8XC064,107,0.3
Spanien,0.0089036,WOEE,IE000D8XC064,107,0.3
Vereinigte Staaten,0.7648280000000001,WOEE,IE000D8XC064,107,0.3
Vereinigtes Königreich,0.0315533,WOEE,IE000D8XC064,107,0.3
Österreich,0.0005237,WOEE,IE000D8XC064,107,0.3
--,0.0,USEE,IE0009VWHAE6,108,0.2
Brasilien,9.329999999999999e-05,USEE,IE0009VWHAE6,108,0.2
Europäische Union,1.01e-05,USEE,IE0009VWHAE6,108,0.2
Vereinigte Staaten,0.999864,USEE,IE0009VWHAE6,108,0.2
Vereinigtes Königreich,3.27e-05,USEE,IE0009VWHAE6,108,0.2
Israel,0.0,N1UD,IE00074JV7J1,119,0.2
Kanada,0.0,N1UD,IE00074JV7J1,119,0.2
Niederlande,0.0,N1UD,IE00074JV7J1,119,0.2
Schweiz,0.0,N1UD,IE00074JV7J1,119,0.2
Vereinigte Staaten,1.0000001,N1UD,IE00074JV7J1,119,0.2
--,0.0,IXUA,IE000R4ZNTN3,73,0.15
Australien,0.0543927,IXUA,IE000R4ZNTN3,73,0.15
Belgien,0.0096546,IXUA,IE000R4ZNTN3,73,0.15
Deutschland,0.0852669,IXUA,IE000R4ZNTN3,73,0.15
Dänemark,0.0174448,IXUA,IE000R4ZNTN3,73,0.15
Europäische Union,-0.0036463,IXUA,IE000R4ZNTN3,73,0.15
Finnland,0.0102059,IXUA,IE000R4ZNTN3,73,0.15
Frankreich,0.0927652,IXUA,IE000R4ZNTN3,73,0.15
Hongkong,0.0172413,IXUA,IE000R4ZNTN3,73,0.15
Irland,0.0079332,IXUA,IE000R4ZNTN3,73,0.15
Israel,0.0098407,IXUA,IE000R4ZNTN3,73,0.15
Italien,0.0286562,IXUA,IE000R4ZNTN3,73,0.15
Japan,0.1940548,IXUA,IE000R4ZNTN3,73,0.15
Kanada,0.1192293,IXUA,IE000R4ZNTN3,73,0.15
Neuseeland,0.0015526,IXUA,IE000R4ZNTN3,73,0.15
Niederlande,0.045679000000000004,IXUA,IE000R4ZNTN3,73,0.15
Norwegen,0.0049026,IXUA,IE000R4ZNTN3,73,0.15
Portugal,0.001811,IXUA,IE000R4ZNTN3,73,0.15
Schweden,0.0323188,IXUA,IE000R4ZNTN3,73,0.15
Schweiz,0.08211,IXUA,IE000R4ZNTN3,73,0.15
Singapur,0.014945700000000001,IXUA,IE000R4ZNTN3,73,0.15
Spanien,0.03404,IXUA,IE000R4ZNTN3,73,0.15
Vereinigte Staaten,0.008380499999999999,IXUA,IE000R4ZNTN3,73,0.15
Vereinigtes Königreich,0.1288611,IXUA,IE000R4ZNTN3,73,0.15
Österreich,0.0023601,IXUA,IE000R4ZNTN3,73,0.15
